CycPeptMPDB_ID,Structurally_Unique_ID,Sequence,Monomer_Length,Molecule_Shape,Permeability,MolWt,ExactMolWt,Permeable
3313,3313,meABn_GlybHphPLF,6,Circle,-6.11,750941.0,750.4104834,1
3314,3314,meALbHphPBn_GlyF,6,Circle,-5.75,750941.0,750.4104834,0
3315,3315,meAmeLBn_GlyPBn_GlyF,6,Circle,-5.14,750941.0,750.4104834,0
3316,3316,meAmeLbHphPBn_GlyF,6,Circle,-4.9,764968.0,764.4261335,0
3317,3317,meABn_GlybHphPmeLF,6,Circle,-5.28,764968.0,764.4261335,0
3318,3318,meABn_GlyBn_GlyPBn_GlyF,6,Circle,-5.71,770931.0,770.3791833,0
3319,3319,Me_dAdLdLPdLF,6,Circle,-10.0,668.88,668.4261335,1
3320,3320,Me_dAdLdLPLF,6,Circle,-5.4,668.88,668.4261335,0
3321,3321,Me_dALdLPdLF,6,Circle,-6.12,668.88,668.4261335,1
3322,3322,Me_dAdLLPdLF,6,Circle,-5.49,668.88,668.4261335,0
3323,3323,Me_dAdLLPLF,6,Circle,-10.0,668.88,668.4261335,1
3324,3324,Me_dALLPdLF,6,Circle,-6.36,668.88,668.4261335,1
3325,3325,Me_dALdLPLF,6,Circle,-5.08,668.88,668.4261335,0
3326,3326,Me_dALLPLF,6,Circle,-6.26,668.88,668.4261335,1
3327,3327,Me_dAdLdLPMe_dLF,6,Circle,-5.8,682907.0,682.4417836,0
3328,3328,Me_dAMe_dLdLPdLF,6,Circle,-5.25,682907.0,682.4417836,0
3329,3329,Me_dAdLMe_dLPdLF,6,Circle,-4.94,682907.0,682.4417836,0
3330,3330,Me_dAmeLdLPdLF,6,Circle,-5.55,682907.0,682.4417836,0
3331,3331,Me_dALdLPMe_dLF,6,Circle,-5.19,682907.0,682.4417836,0
3332,3332,Me_dALMe_dLPdLF,6,Circle,-5.14,682907.0,682.4417836,0
3333,3333,Me_dAdLLPMe_dLF,6,Circle,-5.16,682907.0,682.4417836,0
3334,3334,Me_dAdLmeLPdLF,6,Circle,-5.05,682907.0,682.4417836,0
3335,3335,Me_dAMe_dLLPdLF,6,Circle,-4.97,682907.0,682.4417836,0
3336,3336,Me_dALmeLPdLF,6,Circle,-5.38,682907.0,682.4417836,0
3337,3337,Me_dAdLLPmeLF,6,Circle,-5.28,682907.0,682.4417836,0
3338,3338,Me_dALLPMe_dLF,6,Circle,-5.37,682907.0,682.4417836,0
3339,3339,Me_dALdLPmeLF,6,Circle,-5.02,682907.0,682.4417836,0
3340,3340,Me_dAmeLLPdLF,6,Circle,-5.13,682907.0,682.4417836,0
3341,3341,Me_dALMe_dLPLF,6,Circle,-5.02,682907.0,682.4417836,0
3342,3342,Me_dAMe_dLLPLF,6,Circle,-5.16,682907.0,682.4417836,0
3343,3343,Me_dALLPmeLF,6,Circle,-5.4,682907.0,682.4417836,0
3344,3344,Me_dAmeLLPLF,6,Circle,-5.79,682907.0,682.4417836,0
3345,3345,Me_dAMe_dLdLPMe_dLF,6,Circle,-4.79,696934.0,696.4574336,0
3346,3346,Me_dAMe_dLMe_dLPdLF,6,Circle,-4.82,696934.0,696.4574336,0
3347,3347,Me_dAMe_dLmeLPdLF,6,Circle,-5.7,696934.0,696.4574336,0
3348,3348,Me_dAmeLdLPMe_dLF,6,Circle,-4.96,696934.0,696.4574336,0
3349,3349,Me_dALMe_dLPMe_dLF,6,Circle,-4.86,696934.0,696.4574336,0
3350,3350,Me_dAmeLMe_dLPdLF,6,Circle,-4.78,696934.0,696.4574336,0
3351,3351,Me_dAdLmeLPMe_dLF,6,Circle,-5.21,696934.0,696.4574336,0
3352,3352,Me_dAMe_dLdLPmeLF,6,Circle,-4.85,696934.0,696.4574336,0
3353,3353,Me_dAdLdLPBn_GlyF,6,Circle,-5.77,702897.0,702.4104834,0
3354,3354,Me_dABn_GlydLPdLF,6,Circle,-5.07,702897.0,702.4104834,0
3355,3355,Me_dAdLmeLPmeLF,6,Circle,-4.86,696934.0,696.4574336,0
3356,3356,Me_dALmeLPMe_dLF,6,Circle,-4.75,696934.0,696.4574336,0
3357,3357,Me_dALMe_dLPmeLF,6,Circle,-4.85,696934.0,696.4574336,0
3358,3358,Me_dAmeLMe_dLPLF,6,Circle,-4.81,696934.0,696.4574336,0
3359,3359,Me_dAmeLdLPmeLF,6,Circle,-4.8,696934.0,696.4574336,0
3360,3360,Me_dAMe_dLLPmeLF,6,Circle,-4.73,696934.0,696.4574336,0
3361,3361,Me_dAmeLLPMe_dLF,6,Circle,-4.81,696934.0,696.4574336,0
3362,3362,Me_dAdLBn_GlyPLF,6,Circle,-10.0,702897.0,702.4104834,1
3363,3363,Me_dALdLPBn_GlyF,6,Circle,-5.97,702897.0,702.4104834,0
3364,3364,Me_dAdLLPBn_GlyF,6,Circle,-5.69,702897.0,702.4104834,0
3365,3365,Me_dAmeLLPmeLF,6,Circle,-4.77,696934.0,696.4574336,0
3366,3366,Me_dABn_GlyLPLF,6,Circle,-5.78,702897.0,702.4104834,0
3367,3367,Me_dALLPBn_GlyF,6,Circle,-5.77,702897.0,702.4104834,0
3368,3368,Me_dALBn_GlyPLF,6,Circle,-5.22,702897.0,702.4104834,0
3369,3369,Me_dAMe_dLmeLPMe_dLF,6,Circle,-4.8,710961.0,710.4730837,0
3370,3370,Me_dAmeLMe_dLPMe_dLF,6,Circle,-4.76,710961.0,710.4730837,0
3371,3371,Me_dAMe_dLBn_GlyPdLF,6,Circle,-6.22,716924.0,716.4261335,1
3372,3372,Me_dAdLMe_dLPBn_GlyF,6,Circle,-5.13,716924.0,716.4261335,0
3373,3373,Me_dAdLBn_GlyPMe_dLF,6,Circle,-5.3,716924.0,716.4261335,0
3374,3374,Me_dAdLbHphPdLF,6,Circle,-5.26,716924.0,716.4261335,0
3375,3375,Me_dAMe_dLdLPBn_GlyF,6,Circle,-4.94,716924.0,716.4261335,0
3376,3376,Me_dAMe_dLmeLPmeLF,6,Circle,-4.77,710961.0,710.4730837,0
3377,3377,Me_dAmeLMe_dLPmeLF,6,Circle,-4.85,710961.0,710.4730837,0
3378,3378,Me_dAdLbHphPLF,6,Circle,-5.89,716924.0,716.4261335,0
3379,3379,Me_dAmeLdLPBn_GlyF,6,Circle,-5.26,716924.0,716.4261335,0
3380,3380,Me_dALBn_GlyPMe_dLF,6,Circle,-5.09,716924.0,716.4261335,0
3381,3381,Me_dALMe_dLPBn_GlyF,6,Circle,-5.14,716924.0,716.4261335,0
3382,3382,Me_dAMe_dLLPBn_GlyF,6,Circle,-4.73,716924.0,716.4261335,0
3383,3383,Me_dAmeLmeLPmeLF,6,Circle,-4.77,710961.0,710.4730837,0
3384,3384,Me_dALbHphPLF,6,Circle,-5.96,716924.0,716.4261335,0
3385,3385,Me_dALmeLPBn_GlyF,6,Circle,-5.07,716924.0,716.4261335,0
3386,3386,Me_dALBn_GlyPmeLF,6,Circle,-5.07,716924.0,716.4261335,0
3387,3387,Me_dAmeLLPBn_GlyF,6,Circle,-4.93,716924.0,716.4261335,0
3388,3388,Me_dAdLbHphPMe_dLF,6,Circle,-5.66,730951.0,730.4417836,0
3389,3389,Me_dAMe_dLbHphPdLF,6,Circle,-5.29,730951.0,730.4417836,0
3390,3390,Me_dABn_GlyMe_dLPMe_dLF,6,Circle,-4.97,730951.0,730.4417836,0
3391,3391,Me_dAMe_dLBn_GlyPMe_dLF,6,Circle,-5.01,730951.0,730.4417836,0
3392,3392,Me_dAdLbHphPmeLF,6,Circle,-5.51,730951.0,730.4417836,0
3393,3393,Me_dAmeLBn_GlyPMe_dLF,6,Circle,-5.3,730951.0,730.4417836,0
3394,3394,Me_dAMe_dLbHphPLF,6,Circle,-5.42,730951.0,730.4417836,0
3395,3395,Me_dAMe_dLmeLPBn_GlyF,6,Circle,-4.94,730951.0,730.4417836,0
3396,3396,Me_dAdLBn_GlyPBn_GlyF,6,Circle,-5.43,736914.0,736.3948334,0
3397,3397,Me_dAmeLmeLPBn_GlyF,6,Circle,-4.85,730951.0,730.4417836,0
3398,3398,Me_dABn_GlymeLPmeLF,6,Circle,-4.85,730951.0,730.4417836,0
3399,3399,Me_dAmeLBn_GlyPmeLF,6,Circle,-4.94,730951.0,730.4417836,0
3400,3400,Me_dALBn_GlyPBn_GlyF,6,Circle,-5.49,736914.0,736.3948334,0
3401,3401,Me_dAMe_dLbHphPmeLF,6,Circle,-5.22,744978.0,744.4574336,0
3402,3402,Me_dAdLbHphPBn_GlyF,6,Circle,-5.9,750941.0,750.4104834,0
3403,3403,Me_dAMe_dLBn_GlyPBn_GlyF,6,Circle,-5.42,750941.0,750.4104834,0
3404,3404,Me_dAmeLbHphPmeLF,6,Circle,-5.1,744978.0,744.4574336,0
3405,3405,Me_dALbHphPBn_GlyF,6,Circle,-6.01,750941.0,750.4104834,1
3406,3406,Me_dABn_GlybHphPLF,6,Circle,-5.89,750941.0,750.4104834,0
3407,3407,Me_dAmeLBn_GlyPBn_GlyF,6,Circle,-5.3,750941.0,750.4104834,0
3408,3408,Me_dAMe_dLbHphPBn_GlyF,6,Circle,-5.54,764968.0,764.4261335,0
3409,3409,Me_dAmeLbHphPBn_GlyF,6,Circle,-5.36,764968.0,764.4261335,0
3410,3410,Me_dABn_GlyBn_GlyPBn_GlyF,6,Circle,-6.11,770931.0,770.3791833,1
3411,3411,meAdLdLdPdLF,6,Circle,-5.06,668.88,668.4261335,0
3412,3412,meAdLdLdPLF,6,Circle,-6.11,668.88,668.4261335,1
3413,3413,meALdLdPdLF,6,Circle,-10.0,668.88,668.4261335,1
3414,3414,meAdLLdPdLF,6,Circle,-5.15,668.88,668.4261335,0
3415,3415,meALLdPdLF,6,Circle,-6.06,668.88,668.4261335,1
3416,3416,meAdLLdPLF,6,Circle,-6.01,668.88,668.4261335,1
3417,3417,meALLdPLF,6,Circle,-6.68,668.88,668.4261335,1
3418,3418,meAdLdLdPMe_dLF,6,Circle,-10.0,682907.0,682.4417836,1
3419,3419,meAMe_dLdLdPdLF,6,Circle,-5.7,682907.0,682.4417836,0
3420,3420,meAdLMe_dLdPdLF,6,Circle,-4.99,682907.0,682.4417836,0
3421,3421,meAdLMe_dLdPLF,6,Circle,-5.71,682907.0,682.4417836,0
3422,3422,meAMe_dLdLdPLF,6,Circle,-5.59,682907.0,682.4417836,0
3423,3423,meAdLdLdPmeLF,6,Circle,-6.18,682907.0,682.4417836,1
3424,3424,meAMe_dLLdPdLF,6,Circle,-5.51,682907.0,682.4417836,0
3425,3425,meAdLLdPMe_dLF,6,Circle,-5.06,682907.0,682.4417836,0
3426,3426,meAdLmeLdPdLF,6,Circle,-5.05,682907.0,682.4417836,0
3427,3427,meAmeLdLdPLF,6,Circle,-5.88,682907.0,682.4417836,0
3428,3428,meALmeLdPdLF,6,Circle,-6.19,682907.0,682.4417836,1
3429,3429,meAmeLLdPdLF,6,Circle,-5.34,682907.0,682.4417836,0
3430,3430,meAdLmeLdPLF,6,Circle,-5.49,682907.0,682.4417836,0
3431,3431,meALLdPMe_dLF,6,Circle,-5.43,682907.0,682.4417836,0
3432,3432,meAdLLdPmeLF,6,Circle,-4.89,682907.0,682.4417836,0
3433,3433,meAmeLLdPLF,6,Circle,-5.29,682907.0,682.4417836,0
3434,3434,meALLdPmeLF,6,Circle,-5.43,682907.0,682.4417836,0
3435,3435,meALmeLdPLF,6,Circle,-5.04,682907.0,682.4417836,0
3436,3436,meAMe_dLdLdPMe_dLF,6,Circle,-5.19,696934.0,696.4574336,0
3437,3437,meAdLMe_dLdPmeLF,6,Circle,-5.15,696934.0,696.4574336,0
3438,3438,meAMe_dLmeLdPdLF,6,Circle,-5.37,696934.0,696.4574336,0
3439,3439,meAMe_dLdLdPmeLF,6,Circle,-4.86,696934.0,696.4574336,0
3440,3440,meAdLdLdPBn_GlyF,6,Circle,-6.02,702897.0,702.4104834,1
3441,3441,meAdLBn_GlydPdLF,6,Circle,-5.2,702897.0,702.4104834,0
3442,3442,meAmeLdLdPmeLF,6,Circle,-5.08,696934.0,696.4574336,0
3443,3443,meAMe_dLmeLdPLF,6,Circle,-5.26,696934.0,696.4574336,0
3444,3444,meAmeLLdPMe_dLF,6,Circle,-4.92,696934.0,696.4574336,0
3445,3445,meAdLmeLdPmeLF,6,Circle,-4.96,696934.0,696.4574336,0
3446,3446,meAMe_dLLdPmeLF,6,Circle,-4.87,696934.0,696.4574336,0
3447,3447,meALdLdPBn_GlyF,6,Circle,-6.08,702897.0,702.4104834,1
3448,3448,meAdLLdPBn_GlyF,6,Circle,-5.79,702897.0,702.4104834,0
3449,3449,meAmeLLdPmeLF,6,Circle,-4.92,696934.0,696.4574336,0
3450,3450,meALBn_GlydPLF,6,Circle,-10.0,702897.0,702.4104834,1
3451,3451,meABn_GlyLdPLF,6,Circle,-5.22,702897.0,702.4104834,0
3452,3452,meAMe_dLMe_dLdPMe_dLF,6,Circle,-4.84,710961.0,710.4730837,0
3453,3453,meAmeLMe_dLdPMe_dLF,6,Circle,-4.84,710961.0,710.4730837,0
3454,3454,meAMe_dLmeLdPMe_dLF,6,Circle,-5.02,710961.0,710.4730837,0
3455,3455,meAdLMe_dLdPBn_GlyF,6,Circle,-5.2,716924.0,716.4261335,0
3456,3456,meAdLBn_GlydPMe_dLF,6,Circle,-5.35,716924.0,716.4261335,0
3457,3457,meAMe_dLmeLdPmeLF,6,Circle,-4.91,710961.0,710.4730837,0
3458,3458,meALbHphdPdLF,6,Circle,-6.12,716924.0,716.4261335,1
3459,3459,meAdLbHphdPLF,6,Circle,-5.95,716924.0,716.4261335,0
3460,3460,meAmeLdLdPBn_GlyF,6,Circle,-5.7,716924.0,716.4261335,0
3461,3461,meALBn_GlydPMe_dLF,6,Circle,-5.68,716924.0,716.4261335,0
3462,3462,meAMe_dLBn_GlydPLF,6,Circle,-5.61,716924.0,716.4261335,0
3463,3463,meAdLBn_GlydPmeLF,6,Circle,-5.11,716924.0,716.4261335,0
3464,3464,meAMe_dLLdPBn_GlyF,6,Circle,-5.19,716924.0,716.4261335,0
3465,3465,meALbHphdPLF,6,Circle,-10.0,716924.0,716.4261335,1
3466,3466,meALmeLdPBn_GlyF,6,Circle,-5.31,716924.0,716.4261335,0
3467,3467,meALBn_GlydPmeLF,6,Circle,-5.56,716924.0,716.4261335,0
3468,3468,meAmeLLdPBn_GlyF,6,Circle,-5.23,716924.0,716.4261335,0
3469,3469,meAMe_dLbHphdPdLF,6,Circle,-5.75,730951.0,730.4417836,0
3470,3470,meAdLbHphdPMe_dLF,6,Circle,-5.53,730951.0,730.4417836,0
3471,3471,meAMe_dLBn_GlydPMe_dLF,6,Circle,-5.18,730951.0,730.4417836,0
3472,3472,meAMe_dLbHphdPLF,6,Circle,-10.0,730951.0,730.4417836,1
3473,3473,meAmeLbHphdPdLF,6,Circle,-5.6,730951.0,730.4417836,0
3474,3474,meAmeLBn_GlydPMe_dLF,6,Circle,-5.44,730951.0,730.4417836,0
3475,3475,meAdLbHphdPmeLF,6,Circle,-5.17,730951.0,730.4417836,0
3476,3476,meAMe_dLBn_GlydPmeLF,6,Circle,-4.99,730951.0,730.4417836,0
3477,3477,meAMe_dLmeLdPBn_GlyF,6,Circle,-5.22,730951.0,730.4417836,0
3478,3478,meAdLBn_GlydPBn_GlyF,6,Circle,-5.72,736914.0,736.3948334,0
3479,3479,meABn_GlymeLdPmeLF,6,Circle,-5.1,730951.0,730.4417836,0
3480,3480,meALBn_GlydPBn_GlyF,6,Circle,-10.0,736914.0,736.3948334,1
3481,3481,meAMe_dLbHphdPMe_dLF,6,Circle,-5.19,744978.0,744.4574336,0
3482,3482,meAMe_dLBn_GlydPBn_GlyF,6,Circle,-5.89,750941.0,750.4104834,0
3483,3483,meABn_GlybHphdPdLF,6,Circle,-5.9,750941.0,750.4104834,0
3484,3484,meAdLbHphdPBn_GlyF,6,Circle,-5.64,750941.0,750.4104834,0
3485,3485,meAmeLbHphdPmeLF,6,Circle,-5.22,744978.0,744.4574336,0
3486,3486,meABn_GlybHphdPLF,6,Circle,-10.0,750941.0,750.4104834,1
3487,3487,meALbHphdPBn_GlyF,6,Circle,-5.81,750941.0,750.4104834,0
3488,3488,meAmeLBn_GlydPBn_GlyF,6,Circle,-5.43,750941.0,750.4104834,0
3489,3489,meAmeLbHphdPBn_GlyF,6,Circle,-5.45,764968.0,764.4261335,0
3490,3490,meABn_GlyBn_GlydPBn_GlyF,6,Circle,-6.22,770931.0,770.3791833,1
3491,3491,Me_dAdLdLdPdLF,6,Circle,-5.23,668.88,668.4261335,0
3492,3492,Me_dAdLdLdPLF,6,Circle,-6.55,668.88,668.4261335,1
3493,3493,Me_dALdLdPdLF,6,Circle,-6.13,668.88,668.4261335,1
3494,3494,Me_dAdLLdPdLF,6,Circle,-5.26,668.88,668.4261335,0
3495,3495,Me_dALdLdPLF,6,Circle,-6.39,668.88,668.4261335,1
3496,3496,Me_dAdLLdPLF,6,Circle,-6.12,668.88,668.4261335,1
3497,3497,Me_dALLdPdLF,6,Circle,-6.41,668.88,668.4261335,1
3498,3498,Me_dALLdPLF,6,Circle,-7.2,668.88,668.4261335,1
3499,3499,Me_dAdLdLdPMe_dLF,6,Circle,-5.97,682907.0,682.4417836,0
3500,3500,Me_dAMe_dLdLdPdLF,6,Circle,-5.86,682907.0,682.4417836,0
3501,3501,Me_dALdLdPMe_dLF,6,Circle,-5.52,682907.0,682.4417836,0
3502,3502,Me_dAdLdLdPmeLF,6,Circle,-5.76,682907.0,682.4417836,0
3503,3503,Me_dALMe_dLdPdLF,6,Circle,-5.25,682907.0,682.4417836,0
3504,3504,Me_dAdLLdPMe_dLF,6,Circle,-5.18,682907.0,682.4417836,0
3505,3505,Me_dAMe_dLLdPdLF,6,Circle,-5.51,682907.0,682.4417836,0
3506,3506,Me_dAmeLdLdPdLF,6,Circle,-5.18,682907.0,682.4417836,0
3507,3507,Me_dAdLmeLdPdLF,6,Circle,-5.2,682907.0,682.4417836,0
3508,3508,Me_dALmeLdPdLF,6,Circle,-5.72,682907.0,682.4417836,0
3509,3509,Me_dAdLmeLdPLF,6,Circle,-5.53,682907.0,682.4417836,0
3510,3510,Me_dALMe_dLdPLF,6,Circle,-5.41,682907.0,682.4417836,0
3511,3511,Me_dALLdPMe_dLF,6,Circle,-5.46,682907.0,682.4417836,0
3512,3512,Me_dAdLLdPmeLF,6,Circle,-4.96,682907.0,682.4417836,0
3513,3513,Me_dAMe_dLLdPLF,6,Circle,-5.1,682907.0,682.4417836,0
3514,3514,Me_dALmeLdPLF,6,Circle,-5.29,682907.0,682.4417836,0
3515,3515,Me_dAmeLLdPLF,6,Circle,-5.4,682907.0,682.4417836,0
3516,3516,Me_dALLdPmeLF,6,Circle,-5.41,682907.0,682.4417836,0
3517,3517,Me_dAMe_dLdLdPMe_dLF,6,Circle,-4.83,696934.0,696.4574336,0
3518,3518,Me_dALMe_dLdPMe_dLF,6,Circle,-5.25,696934.0,696.4574336,0
3519,3519,Me_dAdLMe_dLdPmeLF,6,Circle,-4.95,696934.0,696.4574336,0
3520,3520,Me_dAmeLdLdPMe_dLF,6,Circle,-5.05,696934.0,696.4574336,0
3521,3521,Me_dAmeLMe_dLdPdLF,6,Circle,-5.09,696934.0,696.4574336,0
3522,3522,Me_dAMe_dLmeLdPdLF,6,Circle,-5.04,696934.0,696.4574336,0
3523,3523,Me_dAMe_dLLdPMe_dLF,6,Circle,-5.06,696934.0,696.4574336,0
3524,3524,Me_dABn_GlydLdPdLF,6,Circle,-6.04,702897.0,702.4104834,1
3525,3525,Me_dAdLdLdPBn_GlyF,6,Circle,-5.63,702897.0,702.4104834,0
3526,3526,Me_dAMe_dLmeLdPLF,6,Circle,-5.55,696934.0,696.4574336,0
3527,3527,Me_dAmeLdLdPmeLF,6,Circle,-4.96,696934.0,696.4574336,0
3528,3528,Me_dALmeLdPMe_dLF,6,Circle,-4.84,696934.0,696.4574336,0
3529,3529,Me_dAdLmeLdPmeLF,6,Circle,-4.91,696934.0,696.4574336,0
3530,3530,Me_dALMe_dLdPmeLF,6,Circle,-4.82,696934.0,696.4574336,0
3531,3531,Me_dAmeLLdPMe_dLF,6,Circle,-4.89,696934.0,696.4574336,0
3532,3532,Me_dAMe_dLLdPmeLF,6,Circle,-5.04,696934.0,696.4574336,0
3533,3533,Me_dAdLBn_GlydPLF,6,Circle,-10.0,702897.0,702.4104834,1
3534,3534,Me_dAdLLdPBn_GlyF,6,Circle,-5.28,702897.0,702.4104834,0
3535,3535,Me_dALdLdPBn_GlyF,6,Circle,-5.69,702897.0,702.4104834,0
3536,3536,Me_dAmeLmeLdPLF,6,Circle,-5.47,696934.0,696.4574336,0
3537,3537,Me_dALmeLdPmeLF,6,Circle,-4.87,696934.0,696.4574336,0
3538,3538,Me_dAmeLLdPmeLF,6,Circle,-4.85,696934.0,696.4574336,0
3539,3539,Me_dALBn_GlydPLF,6,Circle,-6.46,702897.0,702.4104834,1
3540,3540,Me_dABn_GlyLdPLF,6,Circle,-5.83,702897.0,702.4104834,0
3541,3541,Me_dAmeLMe_dLdPMe_dLF,6,Circle,-4.9,710961.0,710.4730837,0
3542,3542,Me_dAMe_dLmeLdPMe_dLF,6,Circle,-5.06,710961.0,710.4730837,0
3543,3543,Me_dAdLBn_GlydPMe_dLF,6,Circle,-5.09,716924.0,716.4261335,0
3544,3544,Me_dAMe_dLBn_GlydPdLF,6,Circle,-5.26,716924.0,716.4261335,0
3545,3545,Me_dAmeLMe_dLdPmeLF,6,Circle,-4.87,710961.0,710.4730837,0
3546,3546,Me_dAMe_dLmeLdPmeLF,6,Circle,-4.97,710961.0,710.4730837,0
3547,3547,Me_dAdLbHphdPLF,6,Circle,-10.0,716924.0,716.4261335,1
3548,3548,Me_dALbHphdPdLF,6,Circle,-6.33,716924.0,716.4261335,1
3549,3549,Me_dAMe_dLBn_GlydPLF,6,Circle,-5.95,716924.0,716.4261335,0
3550,3550,Me_dALMe_dLdPBn_GlyF,6,Circle,-5.3,716924.0,716.4261335,0
3551,3551,Me_dALBn_GlydPMe_dLF,6,Circle,-5.21,716924.0,716.4261335,0
3552,3552,Me_dAdLBn_GlydPmeLF,6,Circle,-5.21,716924.0,716.4261335,0
3553,3553,Me_dAdLmeLdPBn_GlyF,6,Circle,-5.25,716924.0,716.4261335,0
3554,3554,Me_dAmeLBn_GlydPdLF,6,Circle,-5.52,716924.0,716.4261335,0
3555,3555,Me_dAMe_dLLdPBn_GlyF,6,Circle,-5.55,716924.0,716.4261335,0
3556,3556,Me_dAmeLmeLdPmeLF,6,Circle,-4.81,710961.0,710.4730837,0
3557,3557,Me_dALbHphdPLF,6,Circle,-6.17,716924.0,716.4261335,1
3558,3558,Me_dALBn_GlydPmeLF,6,Circle,-5.14,716924.0,716.4261335,0
3559,3559,Me_dALmeLdPBn_GlyF,6,Circle,-4.9,716924.0,716.4261335,0
3560,3560,Me_dAmeLLdPBn_GlyF,6,Circle,-5.22,716924.0,716.4261335,0
3561,3561,Me_dAMe_dLbHphdPdLF,6,Circle,-5.66,730951.0,730.4417836,0
3562,3562,Me_dAmeLBn_GlydPMe_dLF,6,Circle,-5.49,730951.0,730.4417836,0
3563,3563,Me_dAMe_dLBn_GlydPmeLF,6,Circle,-5.09,730951.0,730.4417836,0
3564,3564,Me_dAMe_dLmeLdPBn_GlyF,6,Circle,-5.43,730951.0,730.4417836,0
3565,3565,Me_dAdLBn_GlydPBn_GlyF,6,Circle,-6.22,736914.0,736.3948334,1
3566,3566,Me_dALBn_GlydPBn_GlyF,6,Circle,-5.72,736914.0,736.3948334,0
3567,3567,Me_dAMe_dLbHphdPMe_dLF,6,Circle,-5.58,744978.0,744.4574336,0
3568,3568,Me_dAmeLbHphdPMe_dLF,6,Circle,-5.4,744978.0,744.4574336,0
3569,3569,Me_dAdLbHphdPBn_GlyF,6,Circle,-5.59,750941.0,750.4104834,0
3570,3570,Me_dABn_GlybHphdPdLF,6,Circle,-5.99,750941.0,750.4104834,0
3571,3571,Me_dAMe_dLBn_GlydPBn_GlyF,6,Circle,-5.31,750941.0,750.4104834,0
3572,3572,Me_dAmeLbHphdPmeLF,6,Circle,-5.19,744978.0,744.4574336,0
3573,3573,Me_dAmeLBn_GlydPBn_GlyF,6,Circle,-5.45,750941.0,750.4104834,0
3574,3574,Me_dAMe_dLbHphdPBn_GlyF,6,Circle,-10.0,764968.0,764.4261335,1
3575,3575,Me_dABn_GlybHphdPMe_dLF,6,Circle,-10.0,764968.0,764.4261335,1
3576,3576,Me_dABn_GlyBn_GlydPBn_GlyF,6,Circle,-6.28,770931.0,770.3791833,1
3577,3577,dPPr_GlydLdLPdLF,7,Circle,-6.56,780024.0,779.4945474,1
3578,3578,dPPr_GlydLLPdLF,7,Circle,-6.26,780024.0,779.4945474,1
3579,3579,dPPr_GlyLdLPdLF,7,Circle,-6.21,780024.0,779.4945474,1
3580,3580,dPPr_GlydLLPLF,7,Circle,-6.05,780024.0,779.4945474,1
3581,3581,dPPr_GlyLLPdLF,7,Circle,-6.09,780024.0,779.4945474,1
3582,3582,dPPr_GlyLLPLF,7,Circle,-5.82,780024.0,779.4945474,0
3583,3583,dPPr_GlydLMe_dLPdLF,7,Circle,-10.0,794051.0,793.5101975,1
3584,3584,dPPr_GlyMe_dLdLPdLF,7,Circle,-6.41,794051.0,793.5101975,1
3585,3585,dPPr_GlydLdLPMe_dLF,7,Circle,-5.97,794051.0,793.5101975,0
3586,3586,dPPr_GlydLmeLPdLF,7,Circle,-5.67,794051.0,793.5101975,0
3587,3587,dPPr_GlydLLPMe_dLF,7,Circle,-5.63,794051.0,793.5101975,0
3588,3588,dPPr_GlyLMe_dLPdLF,7,Circle,-5.43,794051.0,793.5101975,0
3589,3589,dPPr_GlymeLdLPLF,7,Circle,-6.69,794051.0,793.5101975,1
3590,3590,dPPr_GlyLmeLPdLF,7,Circle,-6.15,794051.0,793.5101975,1
3591,3591,dPPr_GlydLmeLPLF,7,Circle,-5.56,794051.0,793.5101975,0
3592,3592,dPPr_GlydLLPmeLF,7,Circle,-5.2,794051.0,793.5101975,0
3593,3593,dPPr_GlyLdLPmeLF,7,Circle,-5.46,794051.0,793.5101975,0
3594,3594,dPPr_GlyLLPmeLF,7,Circle,-5.68,794051.0,793.5101975,0
3595,3595,dPPr_GlyLmeLPLF,7,Circle,-5.33,794051.0,793.5101975,0
3596,3596,dPPr_GlyMe_dLMe_dLPdLF,7,Circle,-5.81,808078.0,807.5258475,0
3597,3597,dPPr_GlydLMe_dLPMe_dLF,7,Circle,-4.99,808078.0,807.5258475,0
3598,3598,dPPr_GlymeLdLPMe_dLF,7,Circle,-5.19,808078.0,807.5258475,0
3599,3599,dPPr_GlydLmeLPMe_dLF,7,Circle,-5.2,808078.0,807.5258475,0
3600,3600,dPPr_GlyMe_dLLPMe_dLF,7,Circle,-5.07,808078.0,807.5258475,0
3601,3601,dPPr_GlyLMe_dLPMe_dLF,7,Circle,-5.25,808078.0,807.5258475,0
3602,3602,dPPr_GlydLBn_GlyPdLF,7,Circle,-5.97,814041.0,813.4788974,0
3603,3603,dPPr_GlydLdLPBn_GlyF,7,Circle,-5.98,814041.0,813.4788974,0
3604,3604,dPPr_GlymeLMe_dLPLF,7,Circle,-5.96,808078.0,807.5258475,0
3605,3605,dPPr_GlyLMe_dLPmeLF,7,Circle,-5.12,808078.0,807.5258475,0
3606,3606,dPPr_GlyMe_dLLPmeLF,7,Circle,-4.98,808078.0,807.5258475,0
3607,3607,dPPr_GlymeLLPMe_dLF,7,Circle,-5.17,808078.0,807.5258475,0
3608,3608,dPPr_GlydLBn_GlyPLF,7,Circle,-10.0,814041.0,813.4788974,1
3609,3609,dPPr_GlyBn_GlyLPdLF,7,Circle,-6.14,814041.0,813.4788974,1
